"","state","county","fips","trump16","trump16_pct","clinton16","clinton16_pct","otherpres16","otherpres16_pct","romney12","romney12_pct","obama12","obama12_pct","otherpres12","otherpres12_pct","senaterace16","houserace16","govrace16","total_population","cvap","voterturnout16_pct","voterturnout12_pct","voterturnout_pct_diff","white_pct","nonwhite_pct","black_pct","hispanic_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","rural_pct","RepWon16","RepWon12","Repmargin12","Repmargin16"
"95","California","Napa",6055,17411,28.36961481,39199,63.87114645,4762,7.759238741,19526,34.27538267,35870,62.96517343,1572,2.759443898,"Race","Race","No Race",140823,92980,66.0055926,61.26909013,4.736502474,53.71778758,46.28221242,2.023107021,33.49168815,22.8442797,50.28510968,36.91300427,17.00645491,74609,6.563907865,16.09473175,66.95391956,13.40083819,0,0,-28.68979076,-35.50153164
"96","California","Nevada",6057,23365,42.53208337,26053,47.4251388,5517,10.04277783,24986,48.35126558,24663,47.7262172,2027,3.922517223,"Race","Race","No Race",98639,78225,70.22690956,66.06072228,4.16618728,85.63448535,14.36551465,0.478512556,9.143442249,6.345360354,50.49321262,29.16797616,23.41163232,57429,8.775072425,6.667832685,65.59796575,42.13478595,0,1,0.625048380000003,-4.89305543
"97","California","Orange",6059,507148,42.34982101,609961,50.93530719,80412,6.714871806,582332,51.87055076,512440,45.64500153,27892,2.484447707,"Race","Race","No Race",3132211,1987335,60.25763145,56.49092881,3.766702644,41.97265127,58.02734873,1.531537946,34.17882767,30.37710422,50.61996143,40.1818396,13.17602805,78145,6.759691054,15.4904231,61.55283193,0.143344433,0,1,6.22554923,-8.58548618
"98","California","Placer",6061,95138,52.03375647,73509,40.20422339,14192,7.762020138,99921,58.32350778,66818,39.00141254,4583,2.675079675,"Race","Race","No Race",370571,271235,67.40981068,63.16367725,4.246133427,74.26916839,25.73083161,1.39298542,13.46678504,10.4511686,51.21312785,35.97556204,17.85865597,76926,7.029089548,5.798564291,63.09830942,13.78719521,1,1,19.32209524,11.82953308
"99","California","Plumas",6063,5420,56.01488218,3459,35.74824308,797,8.236874742,5721,56.94237086,4026,40.07166318,300,2.98596596,"Race","Race","No Race",18754,15145,63.8890723,66.33872565,-2.449653351,83.69947744,16.30052256,0.138637091,8.41420497,4.121787352,49.42945505,26.88493121,24.91735097,50125,11.77534048,8.090213118,78.0605559,74.02409157,1,1,16.87070768,20.2666391
"100","California","Riverside",6065,333243,44.35014526,373695,49.73376045,44453,5.916094284,318127,48.06219001,329063,49.71438586,14717,2.223424137,"Race","Race","No Race",2323892,1453255,51.70400239,45.54651455,6.157487846,37.2491923,62.7508077,5.92880392,47.46210237,21.87963124,50.25044193,43.65955905,13.18873683,57972,11.32840962,19.52119143,78.81095734,4.622310233,0,0,-1.65219585,-5.38361519
"101","California","Sacramento",6067,189789,33.93148946,326023,58.28813044,43518,7.780380098,202514,39.1854631,300503,58.14585272,13792,2.668684175,"Race","Race","No Race",1479300,999780,55.94530797,51.6922723,4.253035668,46.37003988,53.62996012,9.559926992,22.50841614,20.50774015,51.12857433,41.6172514,12.7941594,57509,10.23999137,13.22094653,70.71631768,2.062112169,0,0,-18.96038962,-24.35664098
"102","California","San Benito",6069,7841,35.76445904,12521,57.11092866,1562,7.124612297,7343,38.55807603,11276,59.21024995,425,2.231674018,"Race","Race","No Race",58051,35765,61.30015378,53.24758842,8.052565357,36.14752545,63.85247455,0.716611256,58.3349124,19.60689738,49.93712425,43.30847014,11.22978071,73814,10.75783972,21.70426339,81.04525245,24.00441477,0,0,-20.65217392,-21.34646962
"103","California","San Bernardino",6071,271240,41.47508421,340833,52.11649232,41910,6.408423461,262358,45.1161359,305109,52.46776964,14050,2.416094456,"Race","Race","No Race",2106754,1311445,49.86736005,44.34169942,5.525660626,30.51072883,69.48927117,8.087133097,51.6958316,21.31221775,50.25878674,46.16077625,10.35740291,54469,10.97837783,21.20771786,80.68279049,4.734499143,0,0,-7.35163374,-10.64140811
"104","California","San Diego",6073,477766,36.571188,735476,56.29791794,93158,7.13089406,536726,45.01669907,626957,52.58462344,28599,2.398677494,"Race","Race","No Race",3253356,2174370,60.08177081,54.83344601,5.248324802,46.71188766,53.28811234,4.741288688,33.08334532,23.53056352,49.73999157,42.00551676,12.70795449,66529,7.825527525,13.598133,63.50556954,3.297049442,0,0,-7.56792437,-19.72672994
"105","California","San Francisco",6075,37688,9.287516757,345084,85.03962621,23020,5.67285703,47076,13.03289785,301723,83.5314181,12410,3.43568405,"Race","Race","No Race",850282,627260,64.69279087,57.58521187,7.107578994,41.17316373,58.82683627,5.146292642,15.27704926,34.91182925,49.04913899,32.965769,14.38287533,87701,6.189395423,12.55973513,45.20676537,0,0,0,-70.49852025,-75.752109453
"106","California","San Joaquin",6077,88936,39.67417003,121124,54.03317185,14106,6.292658119,86071,42.04800266,114121,55.75118346,4505,2.200813886,"Race","Race","No Race",714860,433295,51.73519196,47.24194833,4.493243633,33.85627955,66.14372045,6.686484067,40.47351929,23.25546261,50.23934756,45.00461629,11.738802,55045,11.92698191,22.01546215,81.83786009,8.47285738,0,0,-13.7031808,-14.35900182
"107","California","San Luis Obispo",6079,56164,41.60018962,67107,49.70557518,11738,8.694235199,59967,47.72998615,61258,48.75754151,4413,3.512472341,"Race","Race","No Race",278680,213215,63.32059189,58.92549774,4.395094154,69.68601981,30.31398019,1.861633415,21.92299412,10.43598392,49.19908138,39.42658246,17.55561935,64014,5.505823113,9.876047628,65.94103447,16.59638699,0,0,-1.02755536,-8.10538555999999
"108","California","San Mateo",6081,57929,18.42619217,237882,75.66606443,18573,5.907743397,72756,25.46409072,206085,72.12830743,6879,2.407601848,"Race","Race","No Race",754748,486010,64.68673484,58.78891381,5.897821032,40.42713594,59.57286406,2.315872318,25.08188163,34.52490103,50.77231076,35.82824996,14.64316567,98546,5.588191819,11.37213306,52.94863511,1.891012748,0,0,-46.66421671,-57.23987226
"109","California","Santa Barbara",6083,56365,31.88318079,107142,60.60547781,13279,7.511341396,64606,39.5579231,94129,57.63470487,4585,2.80737203,"Race","Race","No Race",439395,278445,63.49045592,58.65431234,4.836143583,45.93497878,54.06502122,1.734657882,44.38398252,22.98933761,49.89496922,45.2046564,14.0003869,65161,7.246337676,19.94799584,67.76888849,5.01751613,0,0,-18.07678177,-28.72229702
"110","California","Santa Clara",6085,144826,20.58038195,511684,72.71244222,47199,6.707175835,174843,27.18790964,450818,70.10174299,17430,2.710347369,"Race","Race","No Race",1885056,1142325,61.6032215,56.29667564,5.30654586,33.16707833,66.83292167,2.380512834,26.34356751,38.06624312,49.64483814,39.42445211,12.21576441,101173,6.56837155,12.92882356,50.89670095,1.083663272,0,0,-42.91383335,-52.13206027
"111","California","Santa Cruz",6087,22438,17.41796757,95249,73.93903168,11134,8.643000753,24047,20.02331488,90805,75.61097465,5243,4.365710479,"Race","Race","No Race",270931,187645,68.65144288,64.00117243,4.650270458,58.18898539,41.81101461,0.79577457,33.06635269,17.98908209,50.40545379,41.33524772,13.51783295,70088,7.267460212,13.68117363,61.0085126,12.03931672,0,0,-55.58765977,-56.52106411
"112","California","Shasta",6089,51778,64.67964973,22301,27.85779421,5974,7.462556057,48067,62.96849414,25819,33.82327897,2449,3.208226895,"Race","Race","No Race",179228,136655,58.58036662,55.85964656,2.720720061,80.95498471,19.04501529,0.948512509,9.319414377,4.806168679,50.95464994,36.32523936,19.28828085,45582,8.669656203,10.01237673,79.90897113,29.28626646,1,1,29.14521517,36.82185552
"113","California","Sierra",6091,1048,57.26775956,601,32.84153005,181,9.890710383,1056,58.83008357,653,36.37883008,86,4.791086351,"Race","Race","No Race",2931,2435,75.15400411,73.71663244,1.437371663,85.94336404,14.05663596,0.068236097,10.40600478,4.332992153,50.5629478,21.39201638,26.06618901,43984,3.921568627,10.96178076,80.21839563,99.72222222,1,1,22.45125349,24.42622951
"114","California","Siskiyou",6093,11341,55.3435487,7234,35.3015811,1917,9.354870193,11077,55.63535912,8046,40.41185334,787,3.952787544,"Race","Race","No Race",43668,33780,60.66311427,58.9402013,1.722912966,77.62205734,22.37794266,1.591554456,11.6790327,4.94641385,50.27709078,32.08985985,22.76495374,38524,11.74392696,11.43262411,77.84397163,65.82628062,1,1,15.22350578,20.0419676
"115","California","Solano",6095,51920,31.25583187,102360,61.62070398,11833,7.123464148,52092,34.17123665,96783,63.48757577,3569,2.341187584,"Race","Race","No Race",429596,296030,56.11356957,51.49613215,4.617437422,39.43262973,60.56737027,13.64165402,25.43948268,20.12495461,50.29795436,39.94729932,13.56507044,69227,10.04470168,12.50168531,74.878053,3.718452427,0,0,-29.31633912,-30.36487211
"116","California","Sonoma",6097,51408,22.23019809,160435,69.37639728,19410,8.393404626,54784,25.30345299,153942,71.10222255,7782,3.594324459,"Race","Race","No Race",497776,350055,66.06190456,61.84970933,4.212195226,64.39964964,35.60035036,1.339759249,26.04263765,16.80474752,50.99824017,36.0493475,16.74327408,66833,6.976079182,12.77462302,66.93200843,12.35352713,0,0,-45.79876956,-47.14619919
"117","California","Stanislaus",6099,78494,45.59734179,81647,47.42892661,12005,6.9737316,73459,47.2803455,77724,50.02542335,4186,2.694231153,"Race","Race","No Race",530561,328050,52.47553727,47.36137784,5.114159427,44.12103415,55.87896585,2.46946157,44.2917968,20.34695351,50.58984735,44.77750909,12.14619997,51591,13.76020969,22.38606424,83.48025798,7.980709608,0,0,-2.74507784999999,-1.83158482
"118","California","Sutter",6101,18176,54.2194911,13076,39.00605554,2271,6.77445336,18122,58.40907626,12192,39.29607426,712,2.294849481,"Race","Race","No Race",95406,59845,56.01637564,51.84393015,4.172445484,47.95295893,52.04704107,1.843699558,29.85661279,22.59082238,50.22744901,42.74783557,14.45925833,52943,11.1827957,20.79681405,82.09861431,14.79780867,1,1,19.113002,15.21343556
"119","California","Tehama",6103,15494,64.80675924,6809,28.48000669,1605,6.713234064,14235,61.95325761,7934,34.53018236,808,3.516560038,"Race","Race","No Race",63015,45460,52.59128905,50.5433348,2.047954245,69.82623185,30.17376815,0.564944854,23.73879235,8.320241212,50.2039197,38.03380148,17.89415219,40687,12.63524249,17.09168185,86.19401242,51.48826876,1,1,27.42307525,36.32675255
"120","California","Trinity",6105,2812,49.45480127,2214,38.93774182,660,11.60745691,2716,47.86746563,2674,47.12724709,284,5.005287275,"Race","Race","No Race",13180,10470,54.30754537,54.19293219,0.114613181,82.97420334,17.02579666,1.092564492,7.207890744,4.871016692,48.77086495,26.37329287,24.13505311,35270,9.89279669,9.335427506,79.93521154,100,1,1,0.740218540000001,10.51705945
"121","California","Tulare",6107,58299,51.89791159,47585,42.36028273,6450,5.741805687,56956,56.33630069,41752,41.29772502,2392,2.365974283,"Race","Race","No Race",455769,245640,45.73115128,41.15779189,4.573359388,30.09353422,69.90646578,1.287055504,63.00209097,22.48046708,49.98277636,49.34451444,10.42019093,42789,10.58197188,31.82642275,86.00792857,15.47993007,1,1,15.03857567,9.53762886
"122","California","Tuolumne",6109,14551,56.99792393,9123,35.73582984,1855,7.26624623,13880,56.22392352,9998,40.49904808,809,3.277028396,"Race","Race","No Race",53864,43960,58.07324841,56.15787079,1.915377616,81.21008466,18.78991534,1.754418536,11.57173622,4.637605822,47.76845388,30.10916382,23.44422991,50731,11.59381062,10.20789306,80.25753182,48.96595322,1,1,15.72487544,21.26209409
"123","California","Ventura",6111,132323,37.62104593,194402,55.27086425,25001,7.10808982,147958,45.25069272,170929,52.27602195,8087,2.473285338,"Race","Race","No Race",843110,542060,64.88691289,60.32062871,4.566284175,46.64883586,53.35116414,1.58876066,41.89631246,22.81991674,50.4878367,40.74486129,13.59490458,78593,7.491716916,16.57308631,67.80013542,3.124552117,0,0,-7.02532923,-17.64981832
"124","California","Yolo",6113,20739,25.26373493,54752,66.6975271,6599,8.038737971,23368,31.37697214,48715,65.41121182,2392,3.211816046,"Race","Race","No Race",209671,140945,58.24257689,52.83976019,5.402816702,48.0867645,51.9132355,2.199159636,31.21461719,22.16090923,51.22453749,48.6791211,11.34205493,57663,7.949429662,14.3613279,59.97562133,6.929583916,0,0,-34.03423968,-41.43379217
"125","California","Yuba",6115,13170,57.2658492,7910,34.39429516,1918,8.33985564,11275,57.23350254,7711,39.14213198,714,3.624365482,"Race","Race","No Race",73897,48745,47.18022361,40.41440148,6.765822136,57.03885137,42.96114863,2.974410328,26.93343437,12.12769125,49.29293476,46.31852443,11.45242703,48739,12.65102115,17.84441091,84.45202633,26.22271499,1,1,18.09137056,22.87155404
